Adresse;Stimmart;Bezirksnummer;Bezirksname;Wahlbezirk;Wahlbezirksart;Briefwahlbezirk;Abgeordnetenhauswahlkreis;Bundestagswahlkreis;OstWest;Wahlberechtigte insgesamt;Wahlberechtigte A1;Wahlberechtigte A2;Wahlberechtigte A3;Wählende;Wählende B1;Gültige Stimmen;Ungültige Stimmen;CDU;DIE LINKE;SPD;GRÜNE;AfD;FDP;Die PARTEI;Tierschutzpartei;PIRATEN;Die Grauen;FREIE WÄHLER;Gesundheitsforschung;ÖDP;du.;V-Partei;DKP;MLPD;BSo;SGP;LKR;NPD;Die Humanisten;Team Todenhöfer;Volt;dieBasis;B*;sonstige;BÜNDNIS21;EB: Direkt – bürgerschaftlich – unabhängig ;EB: erneuerung-klima.de;EB: Grundeinkommen-für-alle.org;Menschliche Welt - MENSCHLICHE WELT -;EB: Mieterinitiativen;EB: Parteifrei in den Bundestag;EB: Parteifrei, unabhängig und transparent. Für eine direktere Demokratie ohne Fraktionszwang und eine Amtszeitbeschränkung.;EB: www.weltrettung-durch-therapie.de;EB;EB: Zeit zählt!;aufn
09W320;Erststimme;09;Treptow-Kˆpenick;320;W;093L;3;84;O;931;607;324;0;433;7;425;8;66;121;72;19;70;38;8;12;0;0;7;0;0;0;0;0;1;0;0;3;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W321;Erststimme;09;Treptow-Kˆpenick;321;W;093J;3;84;O;753;403;350;0;286;10;284;2;53;77;36;21;54;20;7;4;0;0;7;0;1;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W322;Erststimme;09;Treptow-Kˆpenick;322;W;093K;3;84;O;919;561;358;0;396;4;387;9;58;103;56;36;70;25;8;18;0;0;10;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W323;Erststimme;09;Treptow-Kˆpenick;323;W;093J;3;84;O;845;521;324;0;384;0;374;10;77;105;66;28;51;15;4;16;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W324;Erststimme;09;Treptow-Kˆpenick;324;W;093L;3;84;O;876;489;387;0;393;11;387;6;88;99;56;29;57;27;12;3;0;0;11;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W325;Erststimme;09;Treptow-Kˆpenick;325;W;093M;3;84;O;838;458;380;0;370;6;366;4;73;101;47;29;60;26;4;11;0;0;9;0;1;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W326;Erststimme;09;Treptow-Kˆpenick;326;W;093M;3;84;O;990;575;415;0;439;3;434;5;102;101;72;34;71;26;5;6;0;0;9;0;1;0;0;0;1;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W327;Erststimme;09;Treptow-Kˆpenick;327;W;093Q;3;84;O;898;660;238;0;507;4;503;4;101;100;76;28;100;45;10;26;0;0;11;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W328;Erststimme;09;Treptow-Kˆpenick;328;W;093N;3;84;O;815;464;351;0;354;5;347;7;60;82;58;27;61;29;7;10;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W329;Erststimme;09;Treptow-Kˆpenick;329;W;093N;3;84;O;744;456;288;0;285;2;277;8;54;62;42;18;60;18;3;14;0;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W330;Erststimme;09;Treptow-Kˆpenick;330;W;093P;3;84;O;783;567;216;0;313;2;302;11;49;59;57;12;75;15;6;14;0;0;10;0;2;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W331;Erststimme;09;Treptow-Kˆpenick;331;W;093Q;3;84;O;814;631;183;0;362;4;351;11;54;58;63;18;86;22;12;26;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W332;Erststimme;09;Treptow-Kˆpenick;332;W;093P;3;84;O;878;583;295;0;254;3;249;5;31;56;44;17;58;19;4;15;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W333;Erststimme;09;Treptow-Kˆpenick;333;W;093R;3;84;O;817;564;253;0;375;4;363;12;61;70;65;12;88;30;4;16;0;0;12;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W334;Erststimme;09;Treptow-Kˆpenick;334;W;093S;3;84;O;791;500;291;0;338;10;331;7;55;80;69;22;38;40;5;14;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W335;Erststimme;09;Treptow-Kˆpenick;335;W;093S;3;84;O;855;507;348;0;374;0;359;15;78;105;54;13;66;25;5;8;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W336;Erststimme;09;Treptow-Kˆpenick;336;W;093T;3;84;O;1069;666;403;0;461;2;444;17;81;115;73;18;94;23;10;21;0;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W337;Erststimme;09;Treptow-Kˆpenick;337;W;093R;3;84;O;896;513;383;0;392;4;377;15;78;106;48;14;76;36;4;3;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W338;Erststimme;09;Treptow-Kˆpenick;338;W;093V;3;84;O;765;603;162;0;336;3;317;19;48;53;61;6;90;24;6;18;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W339;Erststimme;09;Treptow-Kˆpenick;339;W;093U;3;84;O;837;699;138;0;302;2;290;12;37;64;57;8;73;17;4;19;0;0;5;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W340;Erststimme;09;Treptow-Kˆpenick;340;W;093U;3;84;O;830;708;122;0;324;0;303;21;41;69;52;15;73;15;4;23;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W341;Erststimme;09;Treptow-Kˆpenick;341;W;093V;3;84;O;910;651;259;0;390;2;380;10;39;107;75;10;77;27;9;23;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W401;Erststimme;09;Treptow-Kˆpenick;401;W;094A;4;84;O;1067;664;403;0;450;7;443;7;73;128;75;17;93;26;8;8;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W402;Erststimme;09;Treptow-Kˆpenick;402;W;094C;4;84;O;1065;620;445;0;458;9;453;5;88;118;64;33;78;35;8;13;0;0;8;0;1;0;0;0;0;0;0;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W403;Erststimme;09;Treptow-Kˆpenick;403;W;094B;4;84;O;1035;589;446;0;406;3;396;10;83;103;51;17;80;30;2;13;0;0;11;0;0;0;0;0;2;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W404;Erststimme;09;Treptow-Kˆpenick;404;W;094B;4;84;O;851;468;383;0;314;0;303;11;62;101;50;9;47;20;1;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W405;Erststimme;09;Treptow-Kˆpenick;405;W;094A;4;84;O;816;476;340;0;363;2;357;6;67;90;45;26;73;28;6;7;0;0;6;0;2;0;0;0;0;0;0;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W406;Erststimme;09;Treptow-Kˆpenick;406;W;094D;4;84;O;799;434;365;0;339;5;331;8;54;107;49;28;44;22;10;8;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W407;Erststimme;09;Treptow-Kˆpenick;407;W;094C;4;84;O;896;618;278;0;461;1;456;5;91;103;79;21;94;40;2;5;0;0;13;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W408;Erststimme;09;Treptow-Kˆpenick;408;W;094D;4;84;O;891;552;339;0;435;4;432;3;95;120;56;20;85;28;5;16;0;0;4;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W409;Erststimme;09;Treptow-Kˆpenick;409;W;094E;4;84;O;819;475;344;0;398;0;381;17;88;95;59;35;45;37;4;12;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W410;Erststimme;09;Treptow-Kˆpenick;410;W;094G;4;84;O;712;434;278;0;344;9;338;6;72;77;45;33;45;40;7;8;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W411;Erststimme;09;Treptow-Kˆpenick;411;W;094G;4;84;O;403;249;154;0;218;3;215;3;47;44;24;19;31;25;1;6;0;0;13;0;1;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W412;Erststimme;09;Treptow-Kˆpenick;412;W;094F;4;84;O;889;552;337;0;454;6;446;8;83;157;63;29;54;37;3;7;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W413;Erststimme;09;Treptow-Kˆpenick;413;W;094I;4;84;O;782;516;266;0;412;5;405;7;62;151;76;22;51;25;5;7;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W414;Erststimme;09;Treptow-Kˆpenick;414;W;094F;4;84;O;764;423;341;0;319;0;315;4;62;98;49;30;28;30;5;5;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W415;Erststimme;09;Treptow-Kˆpenick;415;W;094H;4;84;O;792;416;376;0;311;5;306;5;52;108;43;25;33;27;5;6;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W416;Erststimme;09;Treptow-Kˆpenick;416;W;094H;4;84;O;913;532;381;0;403;3;399;4;67;120;61;55;41;21;4;14;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W417;Erststimme;09;Treptow-Kˆpenick;417;W;094I;4;84;O;1092;613;479;0;420;0;409;11;79;102;68;46;51;29;3;15;0;0;4;0;3;0;0;0;1;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W418;Erststimme;09;Treptow-Kˆpenick;418;W;094K;4;84;O;1347;751;596;0;548;12;544;4;78;153;102;71;44;57;10;15;0;0;6;0;1;0;0;0;0;0;0;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W419;Erststimme;09;Treptow-Kˆpenick;419;W;094J;4;84;O;842;552;290;0;375;0;364;11;40;124;84;11;59;18;3;11;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W420;Erststimme;09;Treptow-Kˆpenick;420;W;094L;4;84;O;804;600;204;0;353;0;344;9;28;122;34;32;64;22;13;16;0;0;6;0;2;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W421;Erststimme;09;Treptow-Kˆpenick;421;W;094K;4;84;O;767;455;312;0;300;0;297;3;40;87;36;26;46;28;3;11;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W422;Erststimme;09;Treptow-Kˆpenick;422;W;094U;4;84;O;822;599;223;0;338;4;332;6;31;129;40;45;44;18;12;7;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W423;Erststimme;09;Treptow-Kˆpenick;423;W;094M;4;84;O;887;611;276;0;404;4;395;9;41;112;79;33;58;21;18;16;0;0;11;0;1;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W424;Erststimme;09;Treptow-Kˆpenick;424;W;094N;4;84;O;898;589;309;0;325;1;320;5;32;101;54;19;54;14;2;21;0;0;15;0;0;0;0;0;1;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W425;Erststimme;09;Treptow-Kˆpenick;425;W;094M;4;84;O;940;610;330;0;394;1;380;14;50;129;76;14;73;14;6;6;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W426;Erststimme;09;Treptow-Kˆpenick;426;W;094P;4;84;O;931;645;286;0;402;0;396;6;36;143;52;40;62;19;9;15;0;0;1;0;2;0;0;0;2;0;0;1;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W427;Erststimme;09;Treptow-Kˆpenick;427;W;094P;4;84;O;787;526;261;0;334;0;330;4;28;124;37;44;42;24;5;15;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W428;Erststimme;09;Treptow-Kˆpenick;428;W;094T;4;84;O;929;544;385;0;381;0;378;3;43;119;47;58;57;30;5;7;0;0;4;0;1;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W429;Erststimme;09;Treptow-Kˆpenick;429;W;094T;4;84;O;1000;542;458;0;374;0;369;5;65;116;42;58;35;26;6;5;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W430;Erststimme;09;Treptow-Kˆpenick;430;W;094Q;4;84;O;883;409;474;0;288;0;284;4;32;104;32;43;40;15;7;6;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W431;Erststimme;09;Treptow-Kˆpenick;431;W;094N;4;84;O;1021;659;362;0;456;7;444;12;65;138;58;31;71;36;11;22;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W432;Erststimme;09;Treptow-Kˆpenick;432;W;094U;4;84;O;886;544;342;0;369;0;364;5;27;139;45;42;52;19;14;11;0;0;6;0;3;0;0;0;1;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W433;Erststimme;09;Treptow-Kˆpenick;433;W;094Q;4;84;O;945;519;426;0;378;0;373;5;41;156;50;34;46;17;5;11;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W434;Erststimme;09;Treptow-Kˆpenick;434;W;094S;4;84;O;1072;544;528;0;347;0;337;10;45;110;53;30;42;25;3;9;0;0;12;0;2;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W435;Erststimme;09;Treptow-Kˆpenick;435;W;094R;4;84;O;924;469;455;0;323;8;323;0;39;103;54;47;38;21;6;5;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W436;Erststimme;09;Treptow-Kˆpenick;436;W;094R;4;84;O;965;586;379;0;423;6;412;11;36;169;46;41;59;16;15;10;0;0;4;0;3;0;0;0;1;0;0;1;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W437;Erststimme;09;Treptow-Kˆpenick;437;W;094S;4;84;O;921;644;277;0;429;5;418;11;36;150;57;42;60;29;14;13;0;0;4;0;2;0;0;0;0;0;0;2;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W438;Erststimme;09;Treptow-Kˆpenick;438;W;094E;4;84;O;995;599;396;0;420;3;414;6;101;120;56;36;52;25;2;9;0;0;5;0;1;0;0;0;1;0;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W439;Erststimme;09;Treptow-Kˆpenick;439;W;094J;4;84;O;990;601;389;0;434;4;429;5;64;121;65;44;60;41;6;10;0;0;8;0;0;0;0;0;0;0;0;3;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W440;Erststimme;09;Treptow-Kˆpenick;440;W;094L;4;84;O;864;677;187;0;341;0;330;11;28;100;37;18;82;21;8;24;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W501;Erststimme;09;Treptow-Kˆpenick;501;W;095A;5;84;O;895;594;301;0;435;3;424;11;42;169;41;65;41;29;7;22;0;0;5;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W502;Erststimme;09;Treptow-Kˆpenick;502;W;095A;5;84;O;882;599;283;0;377;3;370;7;41;111;54;26;67;21;8;17;0;0;8;0;5;0;0;0;0;0;0;3;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W503;Erststimme;09;Treptow-Kˆpenick;503;W;095M;5;84;O;902;515;387;0;350;5;345;5;46;113;60;29;39;25;4;24;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W504;Erststimme;09;Treptow-Kˆpenick;504;W;095N;5;84;O;915;599;316;0;339;1;322;17;28;107;72;6;68;16;1;12;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W505;Erststimme;09;Treptow-Kˆpenick;505;W;095M;5;84;O;947;563;384;0;337;1;323;14;34;117;64;16;66;3;6;7;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W506;Erststimme;09;Treptow-Kˆpenick;506;W;095K;5;84;O;910;531;379;0;336;1;326;10;37;105;69;14;66;15;2;4;0;0;5;0;3;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W507;Erststimme;09;Treptow-Kˆpenick;507;W;095N;5;84;O;769;462;307;0;332;3;321;11;49;116;53;12;62;12;3;7;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W508;Erststimme;09;Treptow-Kˆpenick;508;W;095I;5;84;O;826;547;279;0;395;1;391;4;56;129;62;35;42;23;16;12;0;0;7;0;1;0;0;0;0;0;0;2;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W509;Erststimme;09;Treptow-Kˆpenick;509;W;095L;5;84;O;1044;780;264;0;475;6;459;16;47;154;82;20;88;21;11;18;0;0;3;0;1;0;0;0;2;0;0;2;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W510;Erststimme;09;Treptow-Kˆpenick;510;W;095L;5;84;O;873;559;314;0;354;1;345;9;42;122;72;11;61;15;3;13;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W511;Erststimme;09;Treptow-Kˆpenick;511;W;095B;5;84;O;907;565;342;0;358;8;355;3;26;124;57;28;61;25;4;13;0;0;7;0;0;0;0;0;0;0;0;2;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W512;Erststimme;09;Treptow-Kˆpenick;512;W;095B;5;84;O;866;624;242;0;349;4;332;17;29;93;54;15;65;20;5;27;0;0;5;0;3;0;0;0;0;0;0;4;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W513;Erststimme;09;Treptow-Kˆpenick;513;W;095C;5;84;O;824;467;357;0;296;0;296;0;35;89;31;34;57;17;8;10;0;0;5;0;1;0;0;0;0;0;0;2;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W514;Erststimme;09;Treptow-Kˆpenick;514;W;095P;5;84;O;781;506;275;0;282;0;280;2;27;79;49;21;52;19;8;11;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W515;Erststimme;09;Treptow-Kˆpenick;515;W;095P;5;84;O;866;573;293;0;371;1;354;17;31;110;59;25;74;24;6;15;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W516;Erststimme;09;Treptow-Kˆpenick;516;W;095J;5;84;O;958;569;389;0;437;1;427;10;57;141;76;14;98;25;2;4;0;0;6;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W517;Erststimme;09;Treptow-Kˆpenick;517;W;095Q;5;84;O;909;529;380;0;351;4;342;9;40;101;51;24;68;25;4;14;0;0;6;0;1;0;0;0;1;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W518;Erststimme;09;Treptow-Kˆpenick;518;W;095Q;5;84;O;962;502;460;0;375;5;369;6;62;121;42;29;63;25;4;5;0;0;10;0;3;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W519;Erststimme;09;Treptow-Kˆpenick;519;W;095J;5;84;O;961;542;419;0;405;1;394;11;62;126;64;28;47;39;3;10;0;0;6;0;2;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W520;Erststimme;09;Treptow-Kˆpenick;520;W;095R;5;84;O;1123;692;431;0;382;5;363;19;52;118;61;18;61;27;2;12;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W521;Erststimme;09;Treptow-Kˆpenick;521;W;095D;5;84;O;894;517;377;0;336;2;319;17;42;114;67;4;47;16;7;10;0;0;6;0;0;0;0;0;1;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W522;Erststimme;09;Treptow-Kˆpenick;522;W;095C;5;84;O;929;526;403;0;359;0;355;4;63;100;53;35;48;32;1;10;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W523;Erststimme;09;Treptow-Kˆpenick;523;W;095D;5;84;O;985;683;302;0;371;1;357;14;36;117;56;26;72;13;10;12;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W524;Erststimme;09;Treptow-Kˆpenick;524;W;095E;5;84;O;772;446;326;0;315;2;313;2;51;96;57;18;38;32;3;11;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W525;Erststimme;09;Treptow-Kˆpenick;525;W;095E;5;84;O;962;472;490;0;391;0;386;5;65;114;56;53;36;37;3;6;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W526;Erststimme;09;Treptow-Kˆpenick;526;W;095F;5;84;O;882;525;357;0;368;2;360;8;66;82;51;18;72;35;2;18;0;0;4;0;0;0;0;0;0;0;0;9;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W527;Erststimme;09;Treptow-Kˆpenick;527;W;095F;5;84;O;902;477;425;0;361;1;345;16;65;94;44;16;66;24;10;9;0;0;6;0;0;0;0;0;2;0;0;3;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W528;Erststimme;09;Treptow-Kˆpenick;528;W;095H;5;84;O;928;584;344;0;452;3;444;8;76;121;59;24;96;30;5;13;0;0;6;0;1;0;0;0;0;0;0;8;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W529;Erststimme;09;Treptow-Kˆpenick;529;W;095G;5;84;O;946;544;402;0;413;6;397;16;66;104;55;19;111;23;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W530;Erststimme;09;Treptow-Kˆpenick;530;W;095G;5;84;O;911;513;398;0;387;7;386;1;67;92;48;23;71;49;6;11;0;0;3;0;1;0;0;0;0;0;0;8;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W531;Erststimme;09;Treptow-Kˆpenick;531;W;095H;5;84;O;1048;610;438;0;480;4;472;8;99;111;58;24;100;42;5;13;0;0;4;0;0;0;0;0;1;0;0;8;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W532;Erststimme;09;Treptow-Kˆpenick;532;W;095I;5;84;O;839;592;247;0;364;5;356;8;45;124;66;9;63;12;5;9;0;0;11;0;0;0;0;0;1;0;0;2;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W533;Erststimme;09;Treptow-Kˆpenick;533;W;095K;5;84;O;814;562;252;0;327;0;322;5;39;120;53;16;64;9;2;13;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W601;Erststimme;09;Treptow-Kˆpenick;601;W;096A;6;84;O;843;471;372;0;370;5;365;5;77;119;52;29;50;18;6;6;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W602;Erststimme;09;Treptow-Kˆpenick;602;W;096B;6;84;O;845;486;359;0;369;7;366;3;56;111;54;21;81;29;2;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W603;Erststimme;09;Treptow-Kˆpenick;603;W;096A;6;84;O;935;490;445;0;409;4;405;4;93;127;54;42;34;25;5;10;0;0;8;0;0;0;0;0;0;0;0;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W604;Erststimme;09;Treptow-Kˆpenick;604;W;096E;6;84;O;780;506;274;0;366;11;358;8;45;132;58;22;49;23;9;10;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W605;Erststimme;09;Treptow-Kˆpenick;605;W;096E;6;84;O;918;610;308;0;423;2;411;12;56;134;81;29;58;24;4;17;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W606;Erststimme;09;Treptow-Kˆpenick;606;W;096D;6;84;O;1006;604;402;0;383;6;369;14;35;121;61;24;56;30;10;16;0;0;6;0;3;0;0;0;2;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;
09W607;Erststimme;09;Treptow-Kˆpenick;607;W;096D;6;84;O;789;530;259;0;316;2;306;10;39;117;55;14;39;13;7;12;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;
